sentence_good,sentence_bad,field,linguistics_term,UID,pair_id,Group,config,trial_type
A lot of students hadn't respected that concealed restaurant.,A lot of students hadn't respected that concealed restaurants.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,513,p6,determiner_noun_agreement_with_adjective_1,target
Some sketches had looked like this girl.,Some sketches had looked like this girls.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,513,p6,determiner_noun_agreement_1,target
Karla didn't imagine herself praising Pamela.,Karla didn't imagine herself praises Pamela.,syntax/semantics,binding,principle_A_case_2,626,p6,principle_A_case_2,target
Carmen forgot this smart cashier.,Carmen forgot this smart cashiers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,626,p6,determiner_noun_agreement_with_adjective_1,target
Meredith cured these guys.,Meredith cured these guy.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,626,p6,determiner_noun_agreement_1,target
Some waiters know that some ladies would buy some bicycles.,Some waiters know what some ladies would buy some bicycles.,syntax,filler_gap_dependency,wh_vs_that_no_gap,626,p6,wh_vs_that_no_gap,target
The schools weren't disturbing a lot of actors.,The school weren't disturbing a lot of actors.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,626,p6,regular_plural_subject_verb_agreement_2,target
Some essay isn't astounding those popular associations.,Some essay isn't astounding those popular association.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,678,p6,determiner_noun_agreement_with_adjective_1,target
Connie forgot that the steps worry Elizabeth.,Connie forgot who the steps worry Elizabeth.,syntax,filler_gap_dependency,wh_vs_that_no_gap,678,p6,wh_vs_that_no_gap,target
Christopher hasn't hidden that chair.,Christopher hasn't hidden that chairs.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,678,p6,determiner_noun_agreement_1,target
Boys think about themselves running around the Great Lakes.,Boys think about themselves ran around the Great Lakes.,syntax/semantics,binding,principle_A_case_2,678,p6,principle_A_case_2,target
The teacher responds.,The teachers responds.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,678,p6,regular_plural_subject_verb_agreement_2,target
Marla shouldn't figure out that many museums insult the plays.,Marla shouldn't figure out what many museums insult the plays.,syntax,filler_gap_dependency,wh_vs_that_no_gap,411,p6,wh_vs_that_no_gap,target
Carla wouldn't hide this new plate.,Carla wouldn't hide this new plates.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,411,p6,determiner_noun_agreement_with_adjective_1,target
Bruce leaves these students.,Bruce leaves these student.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,411,p6,determiner_noun_agreement_1,target
The teacher has seen most boys.,The teachers has seen most boys.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,411,p6,regular_plural_subject_verb_agreement_2,target
The associations forget about themselves firing Carol.,The associations forget about themselves fire Carol.,syntax/semantics,binding,principle_A_case_2,411,p6,principle_A_case_2,target
Carol hadn't investigated that a waiter should conceal that shirt.,Carol hadn't investigated what a waiter should conceal that shirt.,syntax,filler_gap_dependency,wh_vs_that_no_gap,660,p6,wh_vs_that_no_gap,target
Debra forgets about herself finding Tiffany.,Debra forgets about herself finds Tiffany.,syntax/semantics,binding,principle_A_case_2,660,p6,principle_A_case_2,target
Vincent was cleaning that small glass.,Vincent was cleaning that small glasses.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,660,p6,determiner_noun_agreement_with_adjective_1,target
The guys stand up.,The guy stand up.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,660,p6,regular_plural_subject_verb_agreement_2,target
This government dislikes these guys.,This government dislikes these guy.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,660,p6,determiner_noun_agreement_1,target
Every organization realized that every pedestrian hadn't passed most rivers.,Every organization realized what every pedestrian hadn't passed most rivers.,syntax,filler_gap_dependency,wh_vs_that_no_gap,740,p6,wh_vs_that_no_gap,target
The essay disagrees with most pedestrians.,The essays disagrees with most pedestrians.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,740,p6,regular_plural_subject_verb_agreement_2,target
A museum forgets about itself listening to this senator.,A museum forgets about itself listens to this senator.,syntax/semantics,binding,principle_A_case_2,740,p6,principle_A_case_2,target
That cilantro astounds that new museum.,That cilantro astounds that new museums.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,740,p6,determiner_noun_agreement_with_adjective_1,target
Dancers are researching these pictures.,Dancers are researching these picture.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,740,p6,determiner_noun_agreement_1,target
Dan will forget about himself wearing every sock.,Dan will forget about himself wears every sock.,syntax/semantics,binding,principle_A_case_2,737,p6,principle_A_case_2,target
The patients haven't explored the lakes.,The patient haven't explored the lakes.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,737,p6,regular_plural_subject_verb_agreement_2,target
Anne won't drive to this small museum.,Anne to this won't small drive museum.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,883,p6,determiner_noun_agreement_with_adj_2,filler
Thomas did hug this grandmother of Meredith.,Thomas hug of did this grandmother Meredith.,syntax,argument_structure,transitive,883,p6,transitive,filler
Anna conceals that some guest did clean some hospital.,Anna conceals what some guest did clean some hospital.,syntax,filler_gap_dependency,wh_vs_that_no_gap,737,p6,wh_vs_that_no_gap,target
Colleen didn't attack that good actor.,Colleen didn't attack that good actors.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,737,p6,determiner_noun_agreement_with_adjective_1,target
The Borgias ascertain it to be funny that Melinda happens to stop.,The funny happens ascertain Borgias to be Melinda that to it stop.,syntax_semantics,control_raising,expletive_it_object_raising,883,p6,expletive_it_object_raising,filler
A lot of fungi aren't disturbing Carl.,A lot of aren't fungi disturbing Carl.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,883,p6,irregular_plural_subject_verb_agreement_1,filler
Rhonda's sister was observing several French teachers and Kristen was observing a few happy French teachers.,Rhonda's teachers several and happy observing was observing Kristen French sister few French was a teachers.,syntax,ellipsis,ellipsis_n_bar_2,883,p6,ellipsis_n_bar_2,filler
Candice cared for those teachers.,Candice cared for those teacher.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,737,p6,determiner_noun_agreement_1,target
Matt hadn't revealed these popular reports.,Matt hadn't revealed popular these reports.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,521,p6,determiner_noun_agreement_with_adj_2,filler
The adult's fathers discovered it to be worth noting that Cynthia hasn't researched the Impressionists.,The researched it fathers adult's be Cynthia worth noting hasn't discovered to the that Impressionists.,syntax_semantics,control_raising,expletive_it_object_raising,521,p6,expletive_it_object_raising,filler
The governments haven't interacted.,The government haven't interacted.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,521,p6,regular_plural_subject_verb_agreement_2,target
The woman was looking to descend this mountain.,The descend looking this was woman to mountain.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,521,p6,irregular_plural_subject_verb_agreement_1,filler
The girls think about themselves dropping by a grocery store.,The girls think about themselves drop by a grocery store.,syntax/semantics,binding,principle_A_case_2,521,p6,principle_A_case_2,target
Phillip's tutor had seen two banks and those mothers of Paula had seen three smooth banks.,Phillip's those tutor three seen had had of smooth and two banks mothers seen Paula banks.,syntax,ellipsis,ellipsis_n_bar_2,521,p6,ellipsis_n_bar_2,filler
Most dancers haven't forgotten this essay.,Most dancers haven't forgotten this essays.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,521,p6,determiner_noun_agreement_1,target
The box stunned that important school.,The box stunned that important schools.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,521,p6,determiner_noun_agreement_with_adjective_1,target
Lawrence remembered that students see Heather.,Lawrence remembered who students see Heather.,syntax,filler_gap_dependency,wh_vs_that_no_gap,521,p6,wh_vs_that_no_gap,target
Anne buys every shirt.,Anne every buys shirt.,syntax,argument_structure,transitive,521,p6,transitive,filler
Wayne thinks about that bad university.,Wayne thinks about that bad universities.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,319,p7,determiner_noun_agreement_with_adjective_1,target
Andrea has hugged what dancer?,What has Andrea hugged dancer?,syntax,island_effects,left_branch_island_echo_question,319,p7,left_branch_island_echo_question,target
The adult sneezes.,The adults sneezes.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,319,p7,regular_plural_subject_verb_agreement_2,target
Wendy hadn't scared that bank.,Wendy hadn't scared that banks.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,319,p7,determiner_noun_agreement_1,target
Kayla is learning that those pamphlets bore Helen.,Kayla is learning who those pamphlets bore Helen.,syntax,filler_gap_dependency,wh_vs_that_no_gap,319,p7,wh_vs_that_no_gap,target
Harvard University did hire what actresses?,What did Harvard University hire actresses?,syntax,island_effects,left_branch_island_echo_question,761,p7,left_branch_island_echo_question,target
Stacey investigates that a waitress is criticizing Lori.,Stacey investigates who a waitress is criticizing Lori.,syntax,filler_gap_dependency,wh_vs_that_no_gap,761,p7,wh_vs_that_no_gap,target
The cashiers aren't whispering.,The cashier aren't whispering.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,761,p7,regular_plural_subject_verb_agreement_2,target
Ruth looks like that sketch.,Ruth looks like that sketches.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,761,p7,determiner_noun_agreement_1,target
Carolyn would listen to those employed girls.,Carolyn would listen to those employed girl.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,761,p7,determiner_noun_agreement_with_adjective_1,target
Most doors can astound that student.,Most doors can astound that students.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,883,p7,determiner_noun_agreement_1,target
The ladies were describing the teenager.,The lady were describing the teenager.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,883,p7,regular_plural_subject_verb_agreement_2,target
Donna hasn't learned that pedestrians were running around the mountain.,Donna hasn't learned what pedestrians were running around the mountain.,syntax,filler_gap_dependency,wh_vs_that_no_gap,883,p7,wh_vs_that_no_gap,target
Some turtles are annoying what men?,What are some turtles annoying men?,syntax,island_effects,left_branch_island_echo_question,883,p7,left_branch_island_echo_question,target
